PK_UID;Inst_Type;LandCode;Inst_Naam;Inst_id;EPRTR_id;lon;lat;Act_Code;Act_Group;Act_Class;Inrichting;Stad;Regio;StraatNaam;nr;MWth;StartDatum;VollastUr0;Categorie;Raffinage;Biomassa;Kolen;VastOverig;Vloeibaar;Aardgas;GasOverig;Totaal_TJ;SO2_ton;NOx_ton;Stof_ton;Jaar;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
14;LCP;NL;Sappi Maastricht BV,Reserve installatie 24 MW / 100 ton;NL.RIVM/000060002.PART;NL.RIVM/000000060.FACILITY;5.695230001681773;50.857800002835596;17.12;Vervaardiging van papierpulp, papier en karton;Vervaardiging van papier en karton;Sappi Maastricht BV;Maastricht;Zuid-Limburg;Biesenweg;16;100.0;1984-10-12;;GasTurbine;N;0.0;0.0;0.0;0;549.37;0.0;549.37;0.0;66.0;0.0;2024;;GM0935;;;;GM0935;;;;GM0935;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
23;LCP;NL;Chemelot Site Permit BV,AFA OCI 2.1 REFORMER R-101;NL.RIVM/000062001.PART;NL.RIVM/000000062.FACILITY;5.7952300022494025;50.9886800033172;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;190.0;1967-01-01;;Others;N;0.0;0.0;0.0;0;3808.46;0.0;3808.46;0.31;253.0;0.0;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
32;LCP;NL;Chemelot Site Permit BV,AFA OCI 3.1 REFORMER R-3101;NL.RIVM/000062002.PART;NL.RIVM/000000062.FACILITY;5.79469000160522;50.989090003489935;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;190.0;1983-01-01;;Others;N;0.0;0.0;0.0;0;4321.27;0.0;4321.27;0.35;115.0;0.0;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
41;LCP;NL;Chemelot Site Permit BV,CENTRA USG 3 SCHOORSTEEN F-3400;NL.RIVM/000062004.PART;NL.RIVM/000000062.FACILITY;5.802180002332469;50.98565000310079;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;93.0;1978-01-01;;Others;N;0.0;0.0;0.0;0;772.54;517.66;1290.2;0.52;66.6;1.15;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
5;LCP;NL;Sappi Maastricht BV,Hoofdinstallatie 60 MW / 135 ton;NL.RIVM/000060001.PART;NL.RIVM/000000060.FACILITY;5.6952400020992595;50.85807000330042;17.12;Vervaardiging van papierpulp, papier en karton;Vervaardiging van papier en karton;Sappi Maastricht BV;Maastricht;Zuid-Limburg;Biesenweg;16;125.0;1995-12-18;;GasTurbine;N;0.0;0.0;0.0;0;1566.24;0.0;1566.24;0.0;78.6;0.0;2024;;GM0935;;;;GM0935;;;;GM0935;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
50;LCP;NL;Chemelot Site Permit BV,CENTRA USG 4 SCHOORSTEEN F-3500/1 (F-3500);NL.RIVM/000062005.PART;NL.RIVM/000000062.FACILITY;5.800620001801777;50.97892000332814;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;140.0;1978-01-01;;Boiler;N;0.0;0.0;0.0;0;0.0;1731.33;1731.33;0.05;32.8;0.73;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
100;LCP;NL;Chemelot Site Permit BV,Olefins 4 SABIC 1/6 KRAAKOVENS;NL.RIVM/000062012.PART;NL.RIVM/000000062.FACILITY;5.7978800019435095;50.96679000321814;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;858.0;1978-01-01;;Others;N;0.0;0.0;0.0;0;0.0;16897.15;16897.15;0.0;356.0;0.0;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
114;LCP;NL;Chemelot Site Permit BV,Olefins 3 SABIC 1 KRAAKOVENS;NL.RIVM/000062015.PART;NL.RIVM/000000062.FACILITY;5.796360002096485;50.95529000310075;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;477.0;1968-01-01;;Others;N;0.0;0.0;0.0;0;0.0;4165.91;4165.91;0.0;57.9;0.0;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
118;LCP;NL;Chemelot Site Permit BV,Olefins 3 SABIC 12 KRAAKOVEN F-101L;NL.RIVM/000062016.PART;NL.RIVM/000000062.FACILITY;5.795800002720923;50.95619000303603;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;477.0;1968-01-01;;Others;N;0.0;0.0;0.0;0;0.0;4165.91;4165.91;0.0;22.4;0.0;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
122;LCP;NL;Chemelot Site Permit BV,Olefins 3 SABIC 2 REGENERATIEOVENS;NL.RIVM/000062017.PART;NL.RIVM/000000062.FACILITY;5.793940002107475;50.955660003600975;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;477.0;1968-01-01;;Others;N;0.0;0.0;0.0;0;0.0;4165.91;4165.91;0.0;1.17;0.0;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
126;LCP;NL;Chemelot Site Permit BV,WKC-S RWE 1 AFGASSENKETEL 001;NL.RIVM/000062018.PART;NL.RIVM/000000062.FACILITY;5.790500002260869;50.971920003314274;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;315.0;1998-01-01;;Boiler;N;0.0;0.0;0.0;0;451.37;0.0;451.37;0.0;14.3;0.0;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
130;LCP;NL;Chemelot Site Permit BV,WKC-S RWE 2 AFGASSENKETEL 002;NL.RIVM/000062019.PART;NL.RIVM/000000062.FACILITY;5.79071000242634;50.971800003600734;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;315.0;1998-01-01;;Boiler;N;0.0;0.0;0.0;0;567.43;0.0;567.43;0.0;18.0;0.0;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
134;LCP;NL;Clauscentrale,Claus C1;NL.RIVM/004001002.PART;NL.RIVM/000004001.FACILITY;5.91012000236653;51.1542300036696;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Clauscentrale;Maasbracht;Midden-Limburg;Voortstraat;19;771.0;2012-01-01;;GasTurbine;N;0.0;0.0;0.0;0;7574.02;0.0;7574.02;0.0;49.3;0.0;2024;;GM1641;;;;GM1641;;;;GM1641;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
140;LCP;NL;Clauscentrale,Claus C2;NL.RIVM/004001003.PART;NL.RIVM/000004001.FACILITY;5.91076000236713;51.15434000292897;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Clauscentrale;Maasbracht;Midden-Limburg;Voortstraat;19;771.0;2012-01-01;;GasTurbine;N;0.0;0.0;0.0;0;7828.26;0.0;7828.26;0.0;51.0;0.0;2024;;GM1641;;;;GM1641;;;;GM1641;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
146;LCP;NL;Clauscentrale,Claus C3;NL.RIVM/004001004.PART;NL.RIVM/000004001.FACILITY;5.911380001821398;51.15445000356254;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Clauscentrale;Maasbracht;Midden-Limburg;Voortstraat;19;771.0;2012-01-01;;GasTurbine;N;0.0;0.0;0.0;0;8287.78;0.0;8287.78;0.0;54.0;0.0;2024;;GM1641;;;;GM1641;;;;GM1641;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
59;LCP;NL;Chemelot Site Permit BV,CENTRA USG 5 SCHOORSTEEN F-3500/1 (F-3501);NL.RIVM/000062007.PART;NL.RIVM/000000062.FACILITY;5.800620001801777;50.97892000332814;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;140.0;1978-01-01;;Boiler;N;0.0;0.0;0.0;0;0.0;1849.57;1849.57;0.71;38.6;0.93;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
68;LCP;NL;Chemelot Site Permit BV,CENTRA USG 12 SCHOORSTEEN KETEL F3600;NL.RIVM/000062008.PART;NL.RIVM/000000062.FACILITY;5.794760001765398;50.95970000319303;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;121.0;2005-01-01;;Boiler;N;0.0;0.0;0.0;0;0.0;1948.63;1948.63;0.61;33.4;0.6;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
77;LCP;NL;Chemelot Site Permit BV,CENTRA USG 13 F3700;NL.RIVM/000062009.PART;NL.RIVM/000000062.FACILITY;5.7936200017475565;50.96011000358989;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;130.0;2012-01-01;;Boiler;N;0.0;0.0;0.0;0;0.0;1072.56;1072.56;0.01;9.4;0.34;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
86;LCP;NL;Chemelot Site Permit BV,CENTRA USG 14 F3800;NL.RIVM/000062010.PART;NL.RIVM/000000062.FACILITY;5.794410001851717;50.960110003440064;20.16;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van kunststof in primaire vorm;Chemelot Site Permit BV;Geleen;Zuid-Limburg;Urmonderbaan;22;130.0;2013-01-01;;Boiler;N;0.0;0.0;0.0;0;0.0;630.55;630.55;0.13;6.35;0.16;2024;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
152;LCP;NL;Smurfit Westrock Roermond Paper BV,WKC Smurfit Westrock Roermond Paper;NL.RIVM/004301002.PART;NL.RIVM/000004301.FACILITY;6.002510002722518;51.20616000357389;17.12;Vervaardiging van papierpulp, papier en karton;Vervaardiging van papier en karton;Smurfit Westrock Roermond Paper BV;Roermond;Midden-Limburg;Mijnheerkensweg;18;74.0;1986-01-01;;GasTurbine;N;0.0;0.0;0.0;0;2129.79;0.0;2129.79;0.0;107.0;0.0;2024;;GM0957;;;;GM0957;;;;GM0957;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
167;LCP;NL;Uniper Centrale Den Haag,HK04 en 05;NL.RIVM/010953003.PART;NL.RIVM/000010953.FACILITY;4.290399999920097;52.07628000436708;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Centrale Den Haag;'S-Gravenhage;Agglomeratie 's-Gravenhage;De Constant Rebecqueplein;20;140.0;2007-01-01;;Others;N;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;2024;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
180;LCP;NL;Uniper Benelux NV (Maasvlakte),DFB-1;NL.RIVM/012149001.PART;NL.RIVM/000012149.FACILITY;4.026679999878842;51.9604000037846;35.11;"Productie van elektriciteit; transmissie en distributie van elektriciteit en aardgas";Productie van elektriciteit;Uniper Benelux NV (Maasvlakte);Maasvlakte Rotterdam;Groot-Rijnmond;Coloradoweg;10;172.0;2003-01-01;;Boiler;N;0.0;0.0;0.0;0;994.62;34.27;1037.37;0.09;18.3;0.27;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
192;LCP;NL;Nobian Industrial Chemicals BV (Rotterdam),F-3201 Storkketel - EVB;NL.RIVM/010001001.PART;NL.RIVM/000010001.FACILITY;4.278520000849432;51.87239000424106;20.13;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige anorganische basischemicaliën;Nobian Industrial Chemicals BV (Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Welplaatweg;12;50.0;1970-01-01;;Boiler;N;0.0;0.0;0.0;0;700.16;0.0;700.16;0.0;17.9;0.1;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
201;LCP;NL;Nobian Industrial Chemicals BV (Rotterdam),F3202 HCG ketel - EVB;NL.RIVM/010001002.PART;NL.RIVM/000010001.FACILITY;4.278520000849432;51.87239000424106;20.13;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige anorganische basischemicaliën;Nobian Industrial Chemicals BV (Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Welplaatweg;12;60.0;1982-01-01;;Others;N;0.0;0.0;0.0;0;677.1;532.44;1209.53;0.0;25.5;0.1;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
210;LCP;NL;Nobian Industrial Chemicals BV (Rotterdam),F3203 Gasturbine (WKK) - EVB;NL.RIVM/010001003.PART;NL.RIVM/000010001.FACILITY;4.279109999995312;51.87212000369896;20.13;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige anorganische basischemicaliën;Nobian Industrial Chemicals BV (Rotterdam);Botlek Rotterdam;Groot-Rijnmond;Welplaatweg;12;70.0;1987-01-01;;GasTurbine;N;0.0;0.0;0.0;0;28.78;0.0;28.78;0.0;0.96;0.01;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
219;LCP;NL;Lyondell Chemical Nederland Ltd.,B-14100;NL.RIVM/010004001.PART;NL.RIVM/000010004.FACILITY;4.257330000959989;51.87601000376795;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Lyondell Chemical Nederland Ltd.;Botlek Rotterdam;Groot-Rijnmond;Theemsweg;14;115.0;2015-07-01;;Boiler;N;0.0;0.0;0.0;0;885.61;612.96;1621.18;0.05;6.99;0.07;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
228;LCP;NL;Lyondell Chemical Nederland Ltd.,B-14200;NL.RIVM/010004002.PART;NL.RIVM/000010004.FACILITY;4.257330000959989;51.87601000376795;20.14;Vervaardiging van chemische basisproducten, kunstmeststoffen en stikstofverbindingen en van;Vervaardiging van overige organische basischemicaliën;Lyondell Chemical Nederland Ltd.;Botlek Rotterdam;Groot-Rijnmond;Theemsweg;14;115.0;2015-07-01;;Boiler;N;0.0;0.0;0.0;0;773.37;539.57;1416.14;0.03;5.32;0.11;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
267;LCP;NL;Shell Nederland Raffinaderij BV,Gasturbine 2;NL.RIVM/010057012.PART;NL.RIVM/000010057.FACILITY;4.337210000369519;51.88093000408302;19.20;Aardolieverwerking;Aardolieverwerking;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Groot-Rijnmond;Vondelingenweg;601;162.0;1986-01-01;;GasTurbine;J;0.0;0.0;0.0;0;1590.19;0.0;1590.19;0.0;60.3;0.71;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
276;LCP;NL;Shell Nederland Raffinaderij BV,Gasturbine 3;NL.RIVM/010057013.PART;NL.RIVM/000010057.FACILITY;4.33533000026565;51.88014000384108;19.20;Aardolieverwerking;Aardolieverwerking;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Groot-Rijnmond;Vondelingenweg;601;59.0;1986-01-01;;GasTurbine;J;0.0;0.0;0.0;0;1018.98;0.0;1018.98;0.0;3.52;0.85;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
285;LCP;NL;Shell Nederland Raffinaderij BV,Gasturbine 4;NL.RIVM/010057014.PART;NL.RIVM/000010057.FACILITY;4.335160001104852;51.88172000348402;19.20;Aardolieverwerking;Aardolieverwerking;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Groot-Rijnmond;Vondelingenweg;601;170.0;1986-01-01;;GasTurbine;J;0.0;0.0;0.0;0;2321.02;5755.51;8076.53;23.3;193.0;3.16;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
294;LCP;NL;Shell Nederland Raffinaderij BV,Gasturbine 5;NL.RIVM/010057015.PART;NL.RIVM/000010057.FACILITY;4.334660000698155;51.88128000427937;19.20;Aardolieverwerking;Aardolieverwerking;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Groot-Rijnmond;Vondelingenweg;601;170.0;1986-01-01;;GasTurbine;J;0.0;0.0;0.0;0;2351.51;5128.14;7479.65;20.9;179.0;1.82;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
303;LCP;NL;Shell Nederland Raffinaderij BV,SDA;NL.RIVM/010057016.PART;NL.RIVM/000010057.FACILITY;4.336720000004414;51.88279000426044;19.20;Aardolieverwerking;Aardolieverwerking;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Groot-Rijnmond;Vondelingenweg;601;52.7;2018-05-01;;Others;J;0.0;0.0;0.0;0;0.0;1387.54;1387.54;2.42;22.1;0.04;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
310;LCP;NL;Shell Nederland Raffinaderij BV,HS1 stookinstallatie;NL.RIVM/010057017.PART;NL.RIVM/000010057.FACILITY;4.33533000026565;51.88014000384108;19.20;Aardolieverwerking;Aardolieverwerking;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Groot-Rijnmond;Vondelingenweg;601;314.0;1986-01-01;;Others;J;0.0;0.0;0.0;0;802.68;1508.6;2311.28;21.6;51.9;0.89;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
316;LCP;NL;Shell Nederland Raffinaderij BV,HS2 stookinstallatie;NL.RIVM/010057018.PART;NL.RIVM/000010057.FACILITY;4.33533000026565;51.88014000384108;19.20;Aardolieverwerking;Aardolieverwerking;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Groot-Rijnmond;Vondelingenweg;601;814.0;1986-01-01;;Others;J;0.0;0.0;0.0;0;235.91;14074.95;14310.86;54.6;428.0;5.65;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
322;LCP;NL;Shell Nederland Raffinaderij BV,HV5/6;NL.RIVM/010057019.PART;NL.RIVM/000010057.FACILITY;4.340920000393968;51.87745000365232;19.20;Aardolieverwerking;Aardolieverwerking;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Groot-Rijnmond;Vondelingenweg;601;79.0;1986-01-01;;Others;J;0.0;0.0;0.0;0;0.0;2292.67;2292.67;39.3;162.0;2.02;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
328;LCP;NL;Shell Nederland Raffinaderij BV,HV7/8;NL.RIVM/010057020.PART;NL.RIVM/000010057.FACILITY;4.341750000227581;51.87625000342449;19.20;Aardolieverwerking;Aardolieverwerking;Shell Nederland Raffinaderij BV;Vondelingenplaat Rotterdam;Groot-Rijnmond;Vondelingenweg;601;77.0;1986-01-01;;Others;J;0.0;0.0;0.0;0;0.0;2751.26;2751.26;29.4;61.4;0.79;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
337;LCP;NL;"BP Raffinaderij Rotterdam B.V.,Stack 04  ""GTA""";NL.RIVM/010058002.PART;NL.RIVM/000010058.FACILITY;4.108010000896371;51.944630004246044;19.20;Aardolieverwerking;Aardolieverwerking;BP Raffinaderij Rotterdam B.V.;Europoort Rotterdam;Groot-Rijnmond;d'Arcyweg;76;146.0;1982-12-31;;GasTurbine;J;0.0;0.0;0.0;0;1799.79;383.7;2183.49;3.67;105.0;0.52;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
346;LCP;NL;"BP Raffinaderij Rotterdam B.V.,Stack 05  ""GTB""";NL.RIVM/010058003.PART;NL.RIVM/000010058.FACILITY;4.108010000896371;51.944630004246044;19.20;Aardolieverwerking;Aardolieverwerking;BP Raffinaderij Rotterdam B.V.;Europoort Rotterdam;Groot-Rijnmond;d'Arcyweg;76;146.0;1982-12-31;;GasTurbine;J;0.0;0.0;0.0;0;2109.07;617.95;2727.02;8.51;147.0;0.74;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
361;LCP;NL;"BP Raffinaderij Rotterdam B.V.,Stack 08  ""29F1""";NL.RIVM/010058006.PART;NL.RIVM/000010058.FACILITY;4.106549999925633;51.94236000400062;19.20;Aardolieverwerking;Aardolieverwerking;BP Raffinaderij Rotterdam B.V.;Europoort Rotterdam;Groot-Rijnmond;d'Arcyweg;76;64.0;1992-12-31;;Boiler;J;0.0;0.0;0.0;0;547.21;810.81;1358.02;2.03;37.4;0.03;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
379;LCP;NL;"BP Raffinaderij Rotterdam B.V.,Stack 06  ""SG1004""";NL.RIVM/010058010.PART;NL.RIVM/000010058.FACILITY;4.106800000210734;51.9409400037547;19.20;Aardolieverwerking;Aardolieverwerking;BP Raffinaderij Rotterdam B.V.;Europoort Rotterdam;Groot-Rijnmond;d'Arcyweg;76;103.0;2008-12-31;;Boiler;J;0.0;0.0;0.0;0;0.0;1744.89;1744.89;0.94;31.4;0.16;2024;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;WarmteAtlas:GroteStookInstallaties;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:52;
